object_category,schema_name,parent_name,object_name,definition
constraint,public,commerce_workflows,commerce_workflows_current_stage_check,"CHECK (current_stage = ANY (ARRAY['market_discovered'::text, 'ai_recommended'::text, 'human_approved'::text, 'supplier_mapped'::text, 'quote_selected'::text, 'purchase_approved'::text, 'purchase_ordered'::text, 'three_pl_inbound'::text, 'listing_ready'::text, 'coupang_registered'::text, 'selling'::text, 'learning'::text]))"
constraint,public,commerce_workflows,commerce_workflows_discovery_recommendation_id_fkey,FOREIGN KEY (discovery_recommendation_id) REFERENCES ai_product_recommendations(id) ON DELETE SET NULL
constraint,public,commerce_workflows,commerce_workflows_listing_draft_id_fkey,FOREIGN KEY (listing_draft_id) REFERENCES listing_drafts(id) ON DELETE SET NULL
constraint,public,commerce_workflows,commerce_workflows_pkey,PRIMARY KEY (id)
constraint,public,commerce_workflows,commerce_workflows_procurement_order_id_fkey,FOREIGN KEY (procurement_order_id) REFERENCES procurement_orders(id) ON DELETE SET NULL
constraint,public,commerce_workflows,commerce_workflows_status_check,"CHECK (status = ANY (ARRAY['active'::text, 'blocked'::text, 'completed'::text, 'cancelled'::text]))"
constraint,public,competition_analyses,competition_analyses_competition_score_check,CHECK (competition_score >= 0::numeric AND competition_score <= 100::numeric)
constraint,public,competition_analyses,competition_analyses_data_confidence_check,CHECK (data_confidence >= 0::numeric AND data_confidence <= 100::numeric)
constraint,public,competition_analyses,competition_analyses_demand_score_check,CHECK (demand_score >= 0::numeric AND demand_score <= 100::numeric)
constraint,public,competition_analyses,competition_analyses_differentiation_score_check,CHECK (differentiation_score >= 0::numeric AND differentiation_score <= 100::numeric)
constraint,public,competition_analyses,competition_analyses_pkey,PRIMARY KEY (id)
constraint,public,competition_analyses,competition_analyses_price_competitiveness_score_check,CHECK (price_competitiveness_score >= 0::numeric AND price_competitiveness_score <= 100::numeric)
constraint,public,competition_analyses,competition_analyses_project_id_fkey,FOREIGN KEY (project_id) REFERENCES commerce_projects(id) ON DELETE CASCADE
constraint,public,competition_analyses,competition_analyses_review_barrier_score_check,CHECK (review_barrier_score >= 0::numeric AND review_barrier_score <= 100::numeric)
constraint,public,coupang_registration_attempts,coupang_registration_attempts_action_check,"CHECK (action = ANY (ARRAY['validate'::text, 'submit'::text, 'retry'::text, 'cancel'::text, 'sync'::text]))"
constraint,public,coupang_registration_attempts,coupang_registration_attempts_job_id_attempt_no_key,"UNIQUE (job_id, attempt_no)"
constraint,public,coupang_registration_attempts,coupang_registration_attempts_job_id_fkey,FOREIGN KEY (job_id) REFERENCES coupang_registration_jobs(id) ON DELETE CASCADE
constraint,public,coupang_registration_attempts,coupang_registration_attempts_pkey,PRIMARY KEY (id)
constraint,public,coupang_registration_jobs,coupang_registration_jobs_listing_draft_id_fkey,FOREIGN KEY (listing_draft_id) REFERENCES listing_drafts(id) ON DELETE CASCADE
constraint,public,coupang_registration_jobs,coupang_registration_jobs_listing_draft_id_key,UNIQUE (listing_draft_id)
constraint,public,coupang_registration_jobs,coupang_registration_jobs_mode_check,"CHECK (mode = ANY (ARRAY['validate'::text, 'live'::text]))"
constraint,public,coupang_registration_jobs,coupang_registration_jobs_pkey,PRIMARY KEY (id)
constraint,public,coupang_registration_jobs,coupang_registration_jobs_status_check,"CHECK (status = ANY (ARRAY['queued'::text, 'validating'::text, 'validation_failed'::text, 'ready'::text, 'submitting'::text, 'submitted'::text, 'registered'::text, 'failed'::text, 'cancelled'::text]))"
constraint,public,coupang_registration_jobs,coupang_registration_jobs_workflow_id_fkey,FOREIGN KEY (workflow_id) REFERENCES commerce_workflows(id) ON DELETE CASCADE
constraint,public,coupang_seller_product_snapshots,coupang_seller_product_snapshots_pkey,PRIMARY KEY (id)
constraint,public,domestic_supplier_products,domestic_supplier_products_bundle_recommendation_id_fkey,FOREIGN KEY (bundle_recommendation_id) REFERENCES ai_bundle_recommendations(id) ON DELETE SET NULL
constraint,public,domestic_supplier_products,domestic_supplier_products_check,CHECK (discovery_recommendation_id IS NOT NULL OR bundle_recommendation_id IS NOT NULL)
constraint,public,domestic_supplier_products,domestic_supplier_products_discovery_recommendation_id_fkey,FOREIGN KEY (discovery_recommendation_id) REFERENCES ai_product_recommendations(id) ON DELETE SET NULL
constraint,public,domestic_supplier_products,domestic_supplier_products_mapping_status_check,"CHECK (mapping_status = ANY (ARRAY['active'::text, 'paused'::text, 'rejected'::text]))"
constraint,public,domestic_supplier_products,domestic_supplier_products_minimum_order_quantity_check,CHECK (minimum_order_quantity > 0)
constraint,public,domestic_supplier_products,domestic_supplier_products_pkey,PRIMARY KEY (id)
constraint,public,domestic_supplier_products,domestic_supplier_products_provider_check,"CHECK (provider = ANY (ARRAY['domeggook'::text, 'domeme'::text, 'ownerclan'::text, 'manual'::text]))"
constraint,public,domestic_supplier_products,domestic_supplier_products_stock_status_check,"CHECK (stock_status = ANY (ARRAY['in_stock'::text, 'low_stock'::text, 'out_of_stock'::text, 'unknown'::text]))"
constraint,public,domestic_supplier_products,domestic_supplier_products_supplier_id_fkey,FOREIGN KEY (supplier_id) REFERENCES suppliers(id) ON DELETE CASCADE
constraint,public,fulfillment_providers,fulfillment_providers_coupang_inbound_fee_check,CHECK (coupang_inbound_fee >= 0::numeric)
constraint,public,fulfillment_providers,fulfillment_providers_kitting_fee_check,CHECK (kitting_fee >= 0::numeric)
constraint,public,fulfillment_providers,fulfillment_providers_lead_time_days_check,CHECK (lead_time_days >= 0)
constraint,public,fulfillment_providers,fulfillment_providers_outbound_fee_check,CHECK (outbound_fee >= 0::numeric)
constraint,public,fulfillment_providers,fulfillment_providers_packaging_fee_check,CHECK (packaging_fee >= 0::numeric)
constraint,public,fulfillment_providers,fulfillment_providers_picking_fee_check,CHECK (picking_fee >= 0::numeric)
constraint,public,fulfillment_providers,fulfillment_providers_pkey,PRIMARY KEY (id)
constraint,public,fulfillment_providers,fulfillment_providers_provider_code_key,UNIQUE (provider_code)
constraint,public,fulfillment_providers,fulfillment_providers_receiving_fee_check,CHECK (receiving_fee >= 0::numeric)
constraint,public,fulfillment_providers,fulfillment_providers_return_handling_fee_check,CHECK (return_handling_fee >= 0::numeric)
constraint,public,fulfillment_providers,fulfillment_providers_storage_fee_per_unit_check,CHECK (storage_fee_per_unit >= 0::numeric)
constraint,public,inbound_orders,inbound_orders_defective_quantity_check,CHECK (defective_quantity >= 0)
constraint,public,inbound_orders,inbound_orders_pkey,PRIMARY KEY (id)
constraint,public,inbound_orders,inbound_orders_planned_quantity_check,CHECK (planned_quantity >= 0)
constraint,public,inbound_orders,inbound_orders_project_id_fkey,FOREIGN KEY (project_id) REFERENCES commerce_projects(id) ON DELETE CASCADE
constraint,public,inbound_orders,inbound_orders_provider_id_fkey,FOREIGN KEY (provider_id) REFERENCES fulfillment_providers(id) ON DELETE SET NULL
constraint,public,inbound_orders,inbound_orders_received_quantity_check,CHECK (received_quantity >= 0)
constraint,public,inbound_orders,inbound_orders_status_check,"CHECK (status = ANY (ARRAY['DRAFT'::text, 'ORDERED'::text, 'SUPPLIER_SHIPPED'::text, '3PL_RECEIVED'::text, 'INSPECTING'::text, 'KITTING'::text, 'READY_FOR_COUPANG'::text, 'COUPANG_SHIPPED'::text, 'COUPANG_RECEIVED'::text, 'CANCELLED'::text]))"
constraint,public,inventory_balances,inventory_balances_available_quantity_check,CHECK (available_quantity >= 0)
constraint,public,inventory_balances,inventory_balances_inbound_quantity_check,CHECK (inbound_quantity >= 0)
constraint,public,inventory_balances,inventory_balances_pkey,PRIMARY KEY (id)
constraint,public,inventory_balances,inventory_balances_project_id_fkey,FOREIGN KEY (project_id) REFERENCES commerce_projects(id) ON DELETE CASCADE
constraint,public,inventory_balances,inventory_balances_project_id_product_id_provider_id_key,"UNIQUE (project_id, product_id, provider_id)"
constraint,public,inventory_balances,inventory_balances_provider_id_fkey,FOREIGN KEY (provider_id) REFERENCES fulfillment_providers(id) ON DELETE SET NULL
constraint,public,inventory_balances,inventory_balances_reserved_quantity_check,CHECK (reserved_quantity >= 0)
constraint,public,inventory_balances,inventory_balances_safety_stock_quantity_check,CHECK (safety_stock_quantity >= 0)
constraint,public,knowledge_assets,knowledge_assets_asset_type_check,"CHECK (asset_type = ANY (ARRAY['sop'::text, 'prompt'::text, 'experiment'::text, 'success_case'::text, 'failure_case'::text, 'policy'::text, 'playbook'::text]))"
constraint,public,knowledge_assets,knowledge_assets_pkey,PRIMARY KEY (id)
constraint,public,knowledge_assets,knowledge_assets_status_check,"CHECK (status = ANY (ARRAY['draft'::text, 'active'::text, 'archived'::text]))"
constraint,public,listing_draft_revisions,listing_draft_revisions_listing_draft_id_fkey,FOREIGN KEY (listing_draft_id) REFERENCES listing_drafts(id) ON DELETE CASCADE
constraint,public,listing_draft_revisions,listing_draft_revisions_listing_draft_id_revision_key,"UNIQUE (listing_draft_id, revision)"
constraint,public,listing_draft_revisions,listing_draft_revisions_pkey,PRIMARY KEY (id)
constraint,public,listing_drafts,listing_drafts_bundle_recommendation_id_fkey,FOREIGN KEY (bundle_recommendation_id) REFERENCES ai_bundle_recommendations(id) ON DELETE SET NULL
constraint,public,listing_drafts,listing_drafts_discovery_recommendation_id_fkey,FOREIGN KEY (discovery_recommendation_id) REFERENCES ai_product_recommendations(id) ON DELETE SET NULL
constraint,public,listing_drafts,listing_drafts_listing_type_check,"CHECK (listing_type = ANY (ARRAY['single'::text, 'set'::text, 'bundle'::text, 'multipack'::text]))"
constraint,public,listing_drafts,listing_drafts_pkey,PRIMARY KEY (id)
constraint,public,listing_drafts,listing_drafts_procurement_order_id_fkey,FOREIGN KEY (procurement_order_id) REFERENCES procurement_orders(id) ON DELETE SET NULL
constraint,public,listing_drafts,listing_drafts_status_check,"CHECK (status = ANY (ARRAY['draft'::text, 'generated'::text, 'reviewing'::text, 'approved'::text, 'rejected'::text, 'registered'::text]))"
constraint,public,listing_drafts,listing_drafts_workflow_id_fkey,FOREIGN KEY (workflow_id) REFERENCES commerce_workflows(id) ON DELETE CASCADE
constraint,public,market_ai_decisions,market_ai_decisions_confidence_check,CHECK (confidence >= 0 AND confidence <= 100)
constraint,public,market_ai_decisions,market_ai_decisions_market_product_id_fkey,FOREIGN KEY (market_product_id) REFERENCES market_products(id) ON DELETE CASCADE
constraint,public,market_ai_decisions,market_ai_decisions_pkey,PRIMARY KEY (id)
constraint,public,market_ai_decisions,market_ai_decisions_recommendation_check,"CHECK (recommendation = ANY (ARRAY['strong_buy'::text, 'buy'::text, 'watch'::text, 'avoid'::text, 'insufficient_data'::text]))"
constraint,public,market_analysis_runs,market_analysis_runs_pkey,PRIMARY KEY (id)
constraint,public,market_analysis_runs,market_analysis_runs_status_check,"CHECK (status = ANY (ARRAY['started'::text, 'success'::text, 'partial'::text, 'failed'::text]))"
constraint,public,market_collection_jobs,market_collection_jobs_collector_key_fkey,FOREIGN KEY (collector_key) REFERENCES market_collectors(collector_key) ON DELETE CASCADE
constraint,public,market_collection_jobs,market_collection_jobs_collector_key_market_keyword_id_key,"UNIQUE (collector_key, market_keyword_id)"
constraint,public,market_collection_jobs,market_collection_jobs_interval_minutes_check,CHECK (interval_minutes >= 60)
constraint,public,market_collection_jobs,market_collection_jobs_market_keyword_id_fkey,FOREIGN KEY (market_keyword_id) REFERENCES market_keywords(id) ON DELETE CASCADE
constraint,public,market_collection_jobs,market_collection_jobs_pkey,PRIMARY KEY (id)
constraint,public,market_collection_jobs,market_collection_jobs_priority_check,CHECK (priority >= 0 AND priority <= 100)
constraint,public,market_collection_jobs,market_collection_jobs_status_check,"CHECK (status = ANY (ARRAY['active'::text, 'paused'::text, 'running'::text, 'cooldown'::text, 'failed'::text]))"
constraint,public,market_collection_runs,market_collection_runs_keyword_id_fkey,FOREIGN KEY (keyword_id) REFERENCES market_keywords(id) ON DELETE SET NULL
constraint,public,market_collection_runs,market_collection_runs_pkey,PRIMARY KEY (id)
constraint,public,market_collection_runs,market_collection_runs_status_check,"CHECK (status = ANY (ARRAY['started'::text, 'success'::text, 'partial'::text, 'failed'::text, 'blocked'::text, 'cooldown'::text]))"
constraint,public,market_collectors,market_collectors_collector_key_key,UNIQUE (collector_key)
constraint,public,market_collectors,market_collectors_pkey,PRIMARY KEY (id)
constraint,public,market_collectors,market_collectors_source_type_check,"CHECK (source_type = ANY (ARRAY['official_api'::text, 'public_observation'::text, 'manual'::text, 'internal'::text, 'demo'::text]))"
constraint,public,market_collectors,market_collectors_status_check,"CHECK (status = ANY (ARRAY['ready'::text, 'disabled'::text, 'cooldown'::text, 'blocked'::text, 'error'::text]))"
constraint,public,market_estimates,market_estimates_confidence_check,CHECK (confidence >= 0 AND confidence <= 100)
constraint,public,market_estimates,market_estimates_market_product_id_fkey,FOREIGN KEY (market_product_id) REFERENCES market_products(id) ON DELETE CASCADE
constraint,public,market_estimates,market_estimates_pkey,PRIMARY KEY (id)
constraint,public,market_feature_snapshots,market_feature_snapshots_market_product_id_fkey,FOREIGN KEY (market_product_id) REFERENCES market_products(id) ON DELETE CASCADE
constraint,public,market_feature_snapshots,market_feature_snapshots_pkey,PRIMARY KEY (id)
constraint,public,market_feedback_events,market_feedback_events_event_type_check,"CHECK (event_type = ANY (ARRAY['registered'::text, 'sale'::text, 'return'::text, 'ad_spend'::text, 'stockout'::text, 'manual_rating'::text]))"
constraint,public,market_feedback_events,market_feedback_events_market_product_id_fkey,FOREIGN KEY (market_product_id) REFERENCES market_products(id) ON DELETE SET NULL
constraint,public,market_feedback_events,market_feedback_events_pkey,PRIMARY KEY (id)
constraint,public,market_feedback_events,market_feedback_events_product_id_fkey,FOREIGN KEY (product_id) REFERENCES products(id) ON DELETE SET NULL
constraint,public,market_keywords,market_keywords_collection_interval_minutes_check,CHECK (collection_interval_minutes >= 60)
constraint,public,market_keywords,market_keywords_collection_status_check,"CHECK (collection_status = ANY (ARRAY['active'::text, 'paused'::text, 'cooldown'::text, 'blocked'::text]))"
constraint,public,market_keywords,market_keywords_keyword_key,UNIQUE (keyword)
constraint,public,market_keywords,market_keywords_pkey,PRIMARY KEY (id)
constraint,public,market_keywords,market_keywords_priority_check,CHECK (priority >= 0 AND priority <= 100)
constraint,public,market_model_feedback,market_model_feedback_estimate_id_fkey,FOREIGN KEY (estimate_id) REFERENCES market_estimates(id) ON DELETE SET NULL
constraint,public,market_model_feedback,market_model_feedback_market_product_id_fkey,FOREIGN KEY (market_product_id) REFERENCES market_products(id) ON DELETE SET NULL
constraint,public,market_model_feedback,market_model_feedback_pkey,PRIMARY KEY (id)
constraint,public,market_model_feedback,market_model_feedback_product_id_fkey,FOREIGN KEY (product_id) REFERENCES products(id) ON DELETE SET NULL
constraint,public,market_product_links,market_product_links_market_product_id_fkey,FOREIGN KEY (market_product_id) REFERENCES market_products(id) ON DELETE CASCADE
constraint,public,market_product_links,market_product_links_match_confidence_check,CHECK (match_confidence >= 0 AND match_confidence <= 100)
constraint,public,market_product_links,market_product_links_match_method_check,"CHECK (match_method = ANY (ARRAY['manual'::text, 'external_id'::text, 'title_similarity'::text, 'ai'::text]))"
constraint,public,market_product_links,market_product_links_pkey,PRIMARY KEY (id)
constraint,public,market_product_links,market_product_links_product_id_fkey,FOREIGN KEY (product_id) REFERENCES products(id) ON DELETE CASCADE
constraint,public,market_product_links,market_product_links_product_id_market_product_id_key,"UNIQUE (product_id, market_product_id)"
constraint,public,market_product_metrics,market_product_metrics_confidence_check,CHECK (confidence >= 0 AND confidence <= 100)
constraint,public,market_product_metrics,market_product_metrics_market_product_id_fkey,FOREIGN KEY (market_product_id) REFERENCES market_products(id) ON DELETE CASCADE
constraint,public,market_product_metrics,market_product_metrics_pkey,PRIMARY KEY (market_product_id)
constraint,public,market_product_metrics,market_product_metrics_recommendation_grade_check,"CHECK (recommendation_grade = ANY (ARRAY['S'::text, 'A'::text, 'B'::text, 'C'::text, 'D'::text]))"
constraint,public,market_products,market_products_pkey,PRIMARY KEY (id)
constraint,public,market_products,market_products_source_external_product_id_key,"UNIQUE (source, external_product_id)"
constraint,public,market_signals,market_signals_market_keyword_id_fkey,FOREIGN KEY (market_keyword_id) REFERENCES market_keywords(id) ON DELETE CASCADE
constraint,public,market_signals,market_signals_market_product_id_fkey,FOREIGN KEY (market_product_id) REFERENCES market_products(id) ON DELETE CASCADE
constraint,public,market_signals,market_signals_pkey,PRIMARY KEY (id)
constraint,public,market_signals,market_signals_severity_check,"CHECK (severity = ANY (ARRAY['low'::text, 'medium'::text, 'high'::text]))"
constraint,public,market_snapshots,market_snapshots_market_keyword_id_fkey,FOREIGN KEY (market_keyword_id) REFERENCES market_keywords(id) ON DELETE SET NULL
constraint,public,market_snapshots,market_snapshots_market_product_id_fkey,FOREIGN KEY (market_product_id) REFERENCES market_products(id) ON DELETE CASCADE
constraint,public,market_snapshots,market_snapshots_pkey,PRIMARY KEY (id)
constraint,public,marketplace_connections,marketplace_connections_automation_level_check,CHECK (automation_level >= 0 AND automation_level <= 5)
constraint,public,marketplace_connections,marketplace_connections_marketplace_code_key,UNIQUE (marketplace_code)
constraint,public,marketplace_connections,marketplace_connections_pkey,PRIMARY KEY (id)
constraint,public,marketplace_connections,marketplace_connections_status_check,"CHECK (status = ANY (ARRAY['planned'::text, 'configuring'::text, 'connected'::text, 'warning'::text, 'error'::text, 'disabled'::text]))"
constraint,public,os_command_runs,os_command_runs_assigned_worker_code_fkey,FOREIGN KEY (assigned_worker_code) REFERENCES ai_workers(worker_code) ON DELETE SET NULL
constraint,public,os_command_runs,os_command_runs_pkey,PRIMARY KEY (id)
constraint,public,os_command_runs,os_command_runs_progress_check,CHECK (progress >= 0 AND progress <= 100)
constraint,public,os_command_runs,os_command_runs_status_check,"CHECK (status = ANY (ARRAY['queued'::text, 'running'::text, 'waiting_approval'::text, 'completed'::text, 'failed'::text, 'cancelled'::text]))"
constraint,public,os_notifications,os_notifications_pkey,PRIMARY KEY (id)
constraint,public,os_notifications,os_notifications_severity_check,"CHECK (severity = ANY (ARRAY['info'::text, 'success'::text, 'warning'::text, 'error'::text]))"
constraint,public,procurement_orders,procurement_orders_bundle_recommendation_id_fkey,FOREIGN KEY (bundle_recommendation_id) REFERENCES ai_bundle_recommendations(id) ON DELETE SET NULL
constraint,public,procurement_orders,procurement_orders_discovery_recommendation_id_fkey,FOREIGN KEY (discovery_recommendation_id) REFERENCES ai_product_recommendations(id) ON DELETE SET NULL
constraint,public,procurement_orders,procurement_orders_order_number_key,UNIQUE (order_number)
constraint,public,procurement_orders,procurement_orders_pkey,PRIMARY KEY (id)
constraint,public,procurement_orders,procurement_orders_quantity_check,CHECK (quantity > 0)
constraint,public,procurement_orders,procurement_orders_status_check,"CHECK (status = ANY (ARRAY['draft'::text, 'approved'::text, 'ordered'::text, 'supplier_confirmed'::text, 'inbound_planned'::text, 'in_transit'::text, 'received'::text, 'cancelled'::text]))"
constraint,public,procurement_orders,procurement_orders_supplier_id_fkey,FOREIGN KEY (supplier_id) REFERENCES suppliers(id) ON DELETE RESTRICT
constraint,public,procurement_orders,procurement_orders_supplier_product_mapping_id_fkey,FOREIGN KEY (supplier_product_mapping_id) REFERENCES domestic_supplier_products(id) ON DELETE SET NULL
constraint,public,procurement_orders,procurement_orders_supplier_quote_id_fkey,FOREIGN KEY (supplier_quote_id) REFERENCES supplier_quotes(id) ON DELETE RESTRICT
constraint,public,products,products_ai_analysis_status_check,"CHECK (ai_analysis_status = ANY (ARRAY['pending'::text, 'analyzing'::text, 'completed'::text, 'failed'::text]))"
constraint,public,products,products_competition_analysis_status_check,"CHECK (competition_analysis_status = ANY (ARRAY['pending'::text, 'analyzed'::text, 'estimated'::text, 'needs_data'::text, 'failed'::text]))"
constraint,public,products,products_competition_data_source_check,"CHECK (competition_data_source = ANY (ARRAY['none'::text, 'manual'::text, 'external'::text, 'estimated'::text]))"
constraint,public,products,products_competition_grade_check,"CHECK (competition_grade = ANY (ARRAY['미분석'::text, 'S'::text, 'A'::text, 'B'::text, 'C'::text, 'D'::text]))"
constraint,public,products,products_pkey,PRIMARY KEY (id)
constraint,public,products,products_product_no_key,UNIQUE (product_no)
constraint,public,products,products_review_status_check,"CHECK (review_status = ANY (ARRAY['unreviewed'::text, 'reviewing'::text, 'sample_candidate'::text, 'approved'::text, 'excluded'::text]))"
constraint,public,products,products_risk_level_check,"CHECK (risk_level = ANY (ARRAY['unknown'::text, 'low'::text, 'medium'::text, 'high'::text]))"
constraint,public,profit_snapshots,profit_snapshots_pkey,PRIMARY KEY (id)
constraint,public,profit_snapshots,profit_snapshots_snapshot_date_key,UNIQUE (snapshot_date)
constraint,public,revenue_decisions,revenue_decisions_confidence_check,CHECK (confidence >= 0::numeric AND confidence <= 100::numeric)
constraint,public,revenue_decisions,revenue_decisions_opportunity_id_fkey,FOREIGN KEY (opportunity_id) REFERENCES revenue_opportunities(id) ON DELETE CASCADE
constraint,public,revenue_decisions,revenue_decisions_pkey,PRIMARY KEY (id)
constraint,public,revenue_opportunities,revenue_opportunities_ai_confidence_check,CHECK (ai_confidence >= 0::numeric AND ai_confidence <= 100::numeric)
constraint,public,revenue_opportunities,revenue_opportunities_competition_score_check,CHECK (competition_score >= 0::numeric AND competition_score <= 100::numeric)
constraint,public,revenue_opportunities,revenue_opportunities_demand_score_check,CHECK (demand_score >= 0::numeric AND demand_score <= 100::numeric)
constraint,public,revenue_opportunities,revenue_opportunities_listing_score_check,CHECK (listing_score >= 0::numeric AND listing_score <= 100::numeric)
constraint,public,revenue_opportunities,revenue_opportunities_margin_score_check,CHECK (margin_score >= 0::numeric AND margin_score <= 100::numeric)
constraint,public,revenue_opportunities,revenue_opportunities_opportunity_code_key,UNIQUE (opportunity_code)
constraint,public,revenue_opportunities,revenue_opportunities_pkey,PRIMARY KEY (id)
constraint,public,revenue_opportunities,revenue_opportunities_revenue_score_check,CHECK (revenue_score >= 0::numeric AND revenue_score <= 100::numeric)
constraint,public,revenue_opportunities,revenue_opportunities_risk_score_check,CHECK (risk_score >= 0::numeric AND risk_score <= 100::numeric)
constraint,public,revenue_opportunities,revenue_opportunities_status_check,"CHECK (status = ANY (ARRAY['idea'::text, 'candidate'::text, 'evaluating'::text, 'approved'::text, 'content'::text, 'ready'::text, 'published'::text, 'selling'::text, 'learning'::text, 'rejected'::text, 'archived'::text]))"
constraint,public,revenue_opportunities,revenue_opportunities_supply_score_check,CHECK (supply_score >= 0::numeric AND supply_score <= 100::numeric)
constraint,public,revenue_snapshots,revenue_snapshots_pkey,PRIMARY KEY (id)
constraint,public,revenue_snapshots,revenue_snapshots_snapshot_date_key,UNIQUE (snapshot_date)
constraint,public,runtime_jobs,runtime_jobs_job_code_key,UNIQUE (job_code)
constraint,public,runtime_jobs,runtime_jobs_opportunity_id_fkey,FOREIGN KEY (opportunity_id) REFERENCES revenue_opportunities(id) ON DELETE SET NULL
constraint,public,runtime_jobs,runtime_jobs_pkey,PRIMARY KEY (id)
constraint,public,runtime_jobs,runtime_jobs_priority_check,CHECK (priority >= 0 AND priority <= 100)
constraint,public,runtime_jobs,runtime_jobs_status_check,"CHECK (status = ANY (ARRAY['queued'::text, 'running'::text, 'waiting'::text, 'completed'::text, 'failed'::text, 'retry'::text, 'archived'::text]))"
constraint,public,sourcing_decisions,sourcing_decisions_decision_check,"CHECK (decision = ANY (ARRAY['approve'::text, 'review'::text, 'reject'::text]))"
constraint,public,sourcing_decisions,sourcing_decisions_pkey,PRIMARY KEY (id)
constraint,public,sourcing_decisions,sourcing_decisions_supplier_quote_id_fkey,FOREIGN KEY (supplier_quote_id) REFERENCES supplier_quotes(id) ON DELETE CASCADE
constraint,public,supplier_quotes,supplier_quotes_bundle_recommendation_id_fkey,FOREIGN KEY (bundle_recommendation_id) REFERENCES ai_bundle_recommendations(id) ON DELETE SET NULL
constraint,public,supplier_quotes,supplier_quotes_check,CHECK (discovery_recommendation_id IS NOT NULL OR bundle_recommendation_id IS NOT NULL)
constraint,public,supplier_quotes,supplier_quotes_currency_check,"CHECK (currency = ANY (ARRAY['KRW'::text, 'USD'::text, 'CNY'::text]))"
constraint,public,supplier_quotes,supplier_quotes_discovery_recommendation_id_fkey,FOREIGN KEY (discovery_recommendation_id) REFERENCES ai_product_recommendations(id) ON DELETE SET NULL
constraint,public,supplier_quotes,supplier_quotes_moq_check,CHECK (moq > 0)
constraint,public,supplier_quotes,supplier_quotes_pkey,PRIMARY KEY (id)
constraint,public,supplier_quotes,supplier_quotes_status_check,"CHECK (status = ANY (ARRAY['draft'::text, 'requested'::text, 'received'::text, 'selected'::text, 'rejected'::text, 'expired'::text]))"
constraint,public,supplier_quotes,supplier_quotes_supplier_id_fkey,FOREIGN KEY (supplier_id) REFERENCES suppliers(id) ON DELETE CASCADE
constraint,public,suppliers,suppliers_channel_check,"CHECK (channel = ANY (ARRAY['domestic_wholesale'::text, 'consignment'::text, 'oem'::text, 'import'::text, 'manual'::text]))"
constraint,public,suppliers,suppliers_pkey,PRIMARY KEY (id)
constraint,public,suppliers,suppliers_status_check,"CHECK (status = ANY (ARRAY['active'::text, 'paused'::text, 'blocked'::text]))"
constraint,public,system_health_checks,system_health_checks_pkey,PRIMARY KEY (id)
constraint,public,system_health_checks,system_health_checks_status_check,"CHECK (status = ANY (ARRAY['ok'::text, 'warning'::text, 'error'::text, 'unknown'::text]))"
constraint,public,system_releases,system_releases_pkey,PRIMARY KEY (id)
constraint,public,system_releases,system_releases_status_check,"CHECK (status = ANY (ARRAY['planned'::text, 'building'::text, 'verifying'::text, 'released'::text, 'rolled_back'::text, 'failed'::text]))"
constraint,public,system_releases,system_releases_version_key,UNIQUE (version)
constraint,public,three_pl_inbound_plans,three_pl_inbound_plans_expected_quantity_check,CHECK (expected_quantity > 0)
constraint,public,three_pl_inbound_plans,three_pl_inbound_plans_pkey,PRIMARY KEY (id)
constraint,public,three_pl_inbound_plans,three_pl_inbound_plans_procurement_order_id_fkey,FOREIGN KEY (procurement_order_id) REFERENCES procurement_orders(id) ON DELETE CASCADE
constraint,public,three_pl_inbound_plans,three_pl_inbound_plans_received_quantity_check,CHECK (received_quantity >= 0)
constraint,public,three_pl_inbound_plans,three_pl_inbound_plans_status_check,"CHECK (status = ANY (ARRAY['planned'::text, 'booked'::text, 'in_transit'::text, 'partially_received'::text, 'received'::text, 'cancelled'::text]))"
constraint,public,worker_runtime_events,worker_runtime_events_event_type_check,"CHECK (event_type = ANY (ARRAY['claimed'::text, 'started'::text, 'progress'::text, 'completed'::text, 'failed'::text, 'retry'::text, 'cancelled'::text]))"
constraint,public,worker_runtime_events,worker_runtime_events_opportunity_id_fkey,FOREIGN KEY (opportunity_id) REFERENCES revenue_opportunities(id) ON DELETE SET NULL
constraint,public,worker_runtime_events,worker_runtime_events_pkey,PRIMARY KEY (id)
constraint,public,worker_runtime_events,worker_runtime_events_runtime_job_id_fkey,FOREIGN KEY (runtime_job_id) REFERENCES runtime_jobs(id) ON DELETE CASCADE
constraint,public,workflow_outbox_events,workflow_outbox_events_pkey,PRIMARY KEY (id)
constraint,public,workflow_outbox_events,workflow_outbox_events_status_check,"CHECK (status = ANY (ARRAY['pending'::text, 'processing'::text, 'sent'::text, 'failed'::text, 'cancelled'::text]))"
constraint,public,workflow_outbox_events,workflow_outbox_events_workflow_id_fkey,FOREIGN KEY (workflow_id) REFERENCES commerce_workflows(id) ON DELETE CASCADE
constraint,public,workflow_tasks,workflow_tasks_pkey,PRIMARY KEY (id)
constraint,public,workflow_tasks,workflow_tasks_priority_check,CHECK (priority >= 0 AND priority <= 100)
constraint,public,workflow_tasks,workflow_tasks_status_check,"CHECK (status = ANY (ARRAY['open'::text, 'in_progress'::text, 'done'::text, 'cancelled'::text, 'blocked'::text]))"
constraint,public,workflow_tasks,workflow_tasks_workflow_id_fkey,FOREIGN KEY (workflow_id) REFERENCES commerce_workflows(id) ON DELETE CASCADE
